name,id,key,potid,potkey,units,atom_style,allsymbols,pair_style,status,symbols,elements,artifacts,comments,dois
2018--Jang-H-S--Mg-Pb--LAMMPS--ipr1,2018--Jang-H-S--Mg-Pb--LAMMPS--ipr1,e61b2089-4a6e-4d54-a3b9-d7feedccecbb,2017--Kim-K-H-Lee-B-J--Mg-Pb,5d9a561f-ea6a-461a-9ed6-8f7c4ac3a1da,metal,atomic,False,meam,active,"['Mg', 'Pb']","['Mg', 'Pb']","[{'filename': 'MgPb.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jang-H-S-Kim-K-M-Lee-B-J--Mg-Pb/1/MgPb.meam'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jang-H-S-Kim-K-M-Lee-B-J--Mg-Pb/1/library.meam'}]","Potential 2018--Jang-H-S--Mg-Pb--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Kim-K-H-Lee-B-J--Mg-Pb/2018--Jang-H-S--Mg-Pb--LAMMPS--ipr1.html
",['10.1016/j.calphad.2017.03.003']
2018--Jang-H-S--Zn--LAMMPS--ipr1,2018--Jang-H-S--Zn--LAMMPS--ipr1,b0a00dd9-82b4-4d32-8850-6c7ad94888b7,2018--Jang-H-S-Kim-K-M-Lee-B-J--Zn,4bae4660-7859-47aa-9d7a-3c0fa2cf274f,metal,atomic,False,meam,active,['Zn'],['Zn'],"[{'filename': 'Zn.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jang-H-S-Kim-K-M-Lee-B-J--Zn/1/Zn.meam'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jang-H-S-Kim-K-M-Lee-B-J--Zn/1/library.meam'}]","Potential 2018--Jang-H-S--Zn--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Jang-H-S-Kim-K-M-Lee-B-J--Zn/2018--Jang-H-S--Zn--LAMMPS--ipr1.html
",['10.1016/j.calphad.2018.01.003']
2018--Jang-H-S--Zn-Mg--LAMMPS--ipr1,2018--Jang-H-S--Zn-Mg--LAMMPS--ipr1,fdb66958-a6b4-4817-9a94-c3f53fd3fb79,2018--Jang-H-S-Kim-K-M-Lee-B-J--Zn-Mg,489cbf70-c51f-4fc8-af1d-4004a38bc9b3,metal,atomic,False,meam,active,"['Zn', 'Mg']","['Zn', 'Mg']","[{'filename': 'ZnMg.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jang-H-S-Kim-K-M-Lee-B-J--Zn-Mg/1/ZnMg.meam'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jang-H-S-Kim-K-M-Lee-B-J--Zn-Mg/1/library.meam'}]","Potential 2018--Jang-H-S--Zn-Mg--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Jang-H-S-Kim-K-M-Lee-B-J--Zn-Mg/2018--Jang-H-S--Zn-Mg--LAMMPS--ipr1.html
",['10.1016/j.calphad.2018.01.003']
2018--Jeong-G-U--Pd-Al--LAMMPS--ipr1,2018--Jeong-G-U--Pd-Al--LAMMPS--ipr1,e22a3aa6-5f17-4bb1-a9cf-192af7c8f8e7,2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Al,9fb27fe9-58a0-43a4-8c9b-1a4dbcc4469d,metal,atomic,False,meam,active,"['Pd', 'Al']","['Pd', 'Al']","[{'filename': 'LAMMPS parameters-Supplement.docx', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Al/1/LAMMPS parameters-Supplement.docx'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Al/1/library.meam'}, {'filename': 'PdAl.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Al/1/PdAl.meam'}]","Potential 2018--Jeong-G-U--Pd-Al--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Al/2018--Jeong-G-U--Pd-Al--LAMMPS--ipr1.html
",['10.1016/j.calphad.2018.06.006']
2018--Jeong-G-U--Pd-Co--LAMMPS--ipr1,2018--Jeong-G-U--Pd-Co--LAMMPS--ipr1,dddff5b1-233b-411b-8634-04b598cb595c,2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Co,e05f989f-bf76-4543-bb88-f1b429adfd79,metal,atomic,False,meam,active,"['Pd', 'Co']","['Pd', 'Co']","[{'filename': 'LAMMPS parameters-Supplement.docx', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Co/1/LAMMPS parameters-Supplement.docx'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Co/1/library.meam'}, {'filename': 'PdCo.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Co/1/PdCo.meam'}]","Potential 2018--Jeong-G-U--Pd-Co--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Co/2018--Jeong-G-U--Pd-Co--LAMMPS--ipr1.html
",['10.1016/j.calphad.2018.06.006']
2018--Jeong-G-U--Pd-Cu--LAMMPS--ipr1,2018--Jeong-G-U--Pd-Cu--LAMMPS--ipr1,3a7e91a3-1922-48c1-bad3-3153d60c0524,2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Cu,21505acf-22cc-4be2-87a9-43411e2857d0,metal,atomic,False,meam,active,"['Pd', 'Cu']","['Pd', 'Cu']","[{'filename': 'LAMMPS parameters-Supplement.docx', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Cu/1/LAMMPS parameters-Supplement.docx'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Cu/1/library.meam'}, {'filename': 'PdCu.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Cu/1/PdCu.meam'}]","Potential 2018--Jeong-G-U--Pd-Cu--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Cu/2018--Jeong-G-U--Pd-Cu--LAMMPS--ipr1.html
",['10.1016/j.calphad.2018.06.006']
2018--Jeong-G-U--Pd-Fe--LAMMPS--ipr1,2018--Jeong-G-U--Pd-Fe--LAMMPS--ipr1,d0d3e9df-678a-49c2-9743-6754214a50b4,2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Fe,01d2da60-15b1-454d-8c0a-a948691f53f0,metal,atomic,False,meam,active,"['Pd', 'Fe']","['Pd', 'Fe']","[{'filename': 'LAMMPS parameters-Supplement.docx', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Fe/1/LAMMPS parameters-Supplement.docx'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Fe/1/library.meam'}, {'filename': 'PdFe.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Fe/1/PdFe.meam'}]","Potential 2018--Jeong-G-U--Pd-Fe--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Fe/2018--Jeong-G-U--Pd-Fe--LAMMPS--ipr1.html
",['10.1016/j.calphad.2018.06.006']
2018--Jeong-G-U--Pd-Mo--LAMMPS--ipr1,2018--Jeong-G-U--Pd-Mo--LAMMPS--ipr1,b0dce14a-77ca-4192-b4f2-6b43981a34cc,2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Mo,4556b8d6-44f6-4201-95ab-e8ff2b3d4931,metal,atomic,False,meam,active,"['Pd', 'Mo']","['Pd', 'Mo']","[{'filename': 'LAMMPS parameters-Supplement.docx', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Mo/1/LAMMPS parameters-Supplement.docx'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Mo/1/library.meam'}, {'filename': 'PdMo.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Mo/1/PdMo.meam'}]","Potential 2018--Jeong-G-U--Pd-Mo--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Mo/2018--Jeong-G-U--Pd-Mo--LAMMPS--ipr1.html
",['10.1016/j.calphad.2018.06.006']
2018--Jeong-G-U--Pd-Ni--LAMMPS--ipr1,2018--Jeong-G-U--Pd-Ni--LAMMPS--ipr1,57984314-ed21-4a21-ae37-412301c19094,2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Ni,b2a06e77-2b5f-4dda-a958-093472cf4da1,metal,atomic,False,meam,active,"['Pd', 'Ni']","['Pd', 'Ni']","[{'filename': 'LAMMPS parameters-Supplement.docx', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Ni/1/LAMMPS parameters-Supplement.docx'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Ni/1/library.meam'}, {'filename': 'PdNi.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Ni/1/PdNi.meam'}]","Potential 2018--Jeong-G-U--Pd-Ni--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Ni/2018--Jeong-G-U--Pd-Ni--LAMMPS--ipr1.html
",['10.1016/j.calphad.2018.06.006']
2018--Jeong-G-U--Pd-Ti--LAMMPS--ipr1,2018--Jeong-G-U--Pd-Ti--LAMMPS--ipr1,069f8fee-57a5-4ec5-a7ae-081e49780a07,2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Ti,54b2ae02-0a5b-4835-a2f7-7522dc6cb27f,metal,atomic,False,meam,active,"['Pd', 'Ti']","['Pd', 'Ti']","[{'filename': 'LAMMPS parameters-Supplement.docx', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Ti/1/LAMMPS parameters-Supplement.docx'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Ti/1/library.meam'}, {'filename': 'PdTi.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Ti/1/PdTi.meam'}]","Potential 2018--Jeong-G-U--Pd-Ti--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Jeong-G-U-Park-C-S-Do-H-S-et-al--Pd-Ti/2018--Jeong-G-U--Pd-Ti--LAMMPS--ipr1.html
",['10.1016/j.calphad.2018.06.006']
2018--Ko-W-S--Sn--LAMMPS--ipr1,2018--Ko-W-S--Sn--LAMMPS--ipr1,d94cf624-b84c-42dd-8cd0-b81e12a76a7a,2018--Ko-W-S-Kim-D-H-Kwon-Y-J-Lee-M--Sn,101a3154-12c2-4dce-8f4a-2e1b1ffc1541,metal,atomic,False,meam,active,['Sn'],['Sn'],"[{'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Ko-W-S-Kim-D-H-Kwon-Y-J-Lee-M--Sn/1/library.meam'}, {'filename': 'Sn.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Ko-W-S-Kim-D-H-Kwon-Y-J-Lee-M--Sn/1/Sn.meam'}]","Potential 2018--Ko-W-S--Sn--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Ko-W-S-Kim-D-H-Kwon-Y-J-Lee-M--Sn/2018--Ko-W-S--Sn--LAMMPS--ipr1.html
",['10.3390/met8110900']
2018--Mendelev-M-I--Tb--LAMMPS--ipr1,2018--Mendelev-M-I--Tb--LAMMPS--ipr1,c0aa8f35-ddfc-48aa-8737-655dacc46e95,2018--Mendelev-M-I-Zhang-F-Song-H-et-al--Tb,ed3a1bb7-3c6c-47f6-b3ca-e05870435610,metal,atomic,False,eam/fs,active,['Tb'],['Tb'],"[{'filename': 'Tb.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Mendelev-M-I-Zhang-F-Song-H-et-al--Tb/1/Tb.eam.fs'}]","Potential 2018--Mendelev-M-I--Tb--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Mendelev-M-I-Zhang-F-Song-H-et-al--Tb/2018--Mendelev-M-I--Tb--LAMMPS--ipr1.html
",['10.1063/1.5026922']
2018--Pan-Z--Ag-Ni--LAMMPS--ipr1,2018--Pan-Z--Ag-Ni--LAMMPS--ipr1,5c6b90da-f02e-4980-8e24-ee957c28c1a7,2018--Pan-Z-Borovikov-V-Mendelev-M-I-Sansoz-F--Ag-Ni,173f2416-dd88-403e-8b0a-8ac993c27205,metal,atomic,False,eam/fs,active,"['Ag', 'Ni']","['Ag', 'Ni']","[{'filename': 'Ag-Ni.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Pan-Z-Borovikov-V-Mendelev-M-I-Sansoz-F--Ag-Ni/1/Ag-Ni.eam.fs'}]","Potential 2018--Pan-Z--Ag-Ni--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Pan-Z-Borovikov-V-Mendelev-M-I-Sansoz-F--Ag-Ni/2018--Pan-Z--Ag-Ni--LAMMPS--ipr1.html
",['10.1088/1361-651x/aadea3']
2018--Setyawan-W--W-Re--LAMMPS--ipr1,2018--Setyawan-W--W-Re--LAMMPS--ipr1,5293e68a-6194-4d7c-a9e4-16426f51d9a9,2018--Setyawan-W-Gao-N-Kurtz-R-J--W-Re,4054e2cb-fe2c-4bc4-84db-8448ad4bb7f4,metal,atomic,False,eam/alloy,active,"['W', 'Re']","['W', 'Re']","[{'filename': 'WRe_Setyawan_set145.eam.alloy', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Setyawan-W-Gao-N-Kurtz-R-J--W-Re/1/WRe_Setyawan_set145.eam.alloy'}]","Potential 2018--Setyawan-W--W-Re--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Setyawan-W-Gao-N-Kurtz-R-J--W-Re/2018--Setyawan-W--W-Re--LAMMPS--ipr1.html
",['10.1063/1.5030113']
2018--Smirnova-D-E--Mg-H--LAMMPS--ipr1,2018--Smirnova-D-E--Mg-H--LAMMPS--ipr1,1c89550d-d2e0-4777-bd13-98cd3cb3c620,2018--Smirnova-D-E-Starikov-S-V-Vlasova-A-M--Mg-H,9b94d565-98d8-4a45-ba5b-f45944960751,metal,atomic,False,adp,active,"['Mg', 'H']","['Mg', 'H']","[{'filename': 'Mg_H.adp.alloy.txt', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Smirnova-D-E-Starikov-S-V-Vlasova-A-M--Mg-H/1/Mg_H.adp.alloy.txt'}]","Potential 2018--Smirnova-D-E--Mg-H--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Smirnova-D-E-Starikov-S-V-Vlasova-A-M--Mg-H/2018--Smirnova-D-E--Mg-H--LAMMPS--ipr1.html
",['10.1016/j.commatsci.2018.07.051']
2018--Starikov-S-V--Si-Au--LAMMPS--ipr1,2018--Starikov-S-V--Si-Au--LAMMPS--ipr1,feb47afc-760d-4d8a-9ea1-2bd0018f7de9,2018--Starikov-S-V-Lopanitsyna-N-Y-Smirnova-D-E-Makarov-S-V--Si-Au,a467c165-fb49-40e6-88ff-644eb1b639bd,metal,atomic,False,adp,superseded,"['Si', 'Au']","['Si', 'Au']","[{'filename': 'Si_Au.adp.txt', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Starikov-S-V-Lopanitsyna-N-Y-Smirnova-D-E-Makarov-S-V--Si-Au/1/Si_Au.adp.txt'}]",,[]
2018--Starikov-S-V--Si-Au--LAMMPS--ipr2,2018--Starikov-S-V--Si-Au--LAMMPS--ipr2,c6a02263-d6f5-47cd-9e45-c85ce4c017b2,2018--Starikov-S-V-Lopanitsyna-N-Y-Smirnova-D-E-Makarov-S-V--Si-Au,a467c165-fb49-40e6-88ff-644eb1b639bd,metal,atomic,False,adp,active,"['Si', 'Au']","['Si', 'Au']","[{'filename': 'Si_Au.mod.adp.txt', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Starikov-S-V-Lopanitsyna-N-Y-Smirnova-D-E-Makarov-S-V--Si-Au/2/Si_Au.mod.adp.txt'}]","Potential 2018--Starikov-S-V--Si-Au--LAMMPS--ipr2 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Starikov-S-V-Lopanitsyna-N-Y-Smirnova-D-E-Makarov-S-V--Si-Au/2018--Starikov-S-V--Si-Au--LAMMPS--ipr2.html
",['10.1016/j.commatsci.2017.09.054']
2018--Starikov-S-V--U-Mo--LAMMPS--ipr1,2018--Starikov-S-V--U-Mo--LAMMPS--ipr1,dde865b2-0583-4369-92fb-4319eabdc6f6,2018--Starikov-S-V-Kolotova-L-N-Kuksin-A-Y-et-al--U-Mo,0363c268-9d42-4d82-9cc7-5a610c707c6c,metal,atomic,False,adp,superseded,"['U', 'Mo']","['U', 'Mo']","[{'filename': 'U_Mo.adp.txt', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Starikov-S-V-Kolotova-L-N-Kuksin-A-Y-et-al--U-Mo/1/U_Mo.adp.txt'}]",,[]
2018--Starikov-S-V--U-Mo--LAMMPS--ipr2,2018--Starikov-S-V--U-Mo--LAMMPS--ipr2,e302c10f-298b-4618-9444-007b0fb6eb72,2018--Starikov-S-V-Kolotova-L-N-Kuksin-A-Y-et-al--U-Mo,0363c268-9d42-4d82-9cc7-5a610c707c6c,metal,atomic,False,adp,active,"['U', 'Mo']","['U', 'Mo']","[{'filename': 'U_Mo.alloy.adp_cor.txt', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Starikov-S-V-Kolotova-L-N-Kuksin-A-Y-et-al--U-Mo/2/U_Mo.alloy.adp_cor.txt'}]","Potential 2018--Starikov-S-V--U-Mo--LAMMPS--ipr2 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Starikov-S-V-Kolotova-L-N-Kuksin-A-Y-et-al--U-Mo/2018--Starikov-S-V--U-Mo--LAMMPS--ipr2.html
",['10.1016/j.jnucmat.2017.11.047']
2018--Wang-K--Pb-II--LAMMPS--ipr1,2018--Wang-K--Pb-II--LAMMPS--ipr1,38e8d0ca-534c-464c-bb20-c1e5c1341d7e,2018--Wang-K-Zhu-W-Xiang-M-et-al--Pb-II,8ded9172-8e27-478a-b8f9-eea237d2e830,metal,atomic,False,eam/alloy,active,['Pb'],['Pb'],"[{'filename': 'Pb_Wang02.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Wang-K-Zhu-W-Xiang-M-et-al--Pb-II/1/Pb_Wang02.eam.fs'}]","Potential 2018--Wang-K--Pb-II--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Wang-K-Zhu-W-Xiang-M-et-al--Pb-II/2018--Wang-K--Pb-II--LAMMPS--ipr1.html
",['10.1088/1361-651x/aaea55']
2018--Zhou-X-W--Al-Cu-H--LAMMPS--ipr1,2018--Zhou-X-W--Al-Cu-H--LAMMPS--ipr1,5f0b07da-04e8-40ba-a193-47c2a79883c5,2018--Zhou-X-W-Ward-D-K-Foster-M-E--Al-Cu-H,0dcce013-aa73-49bc-bb6d-d1ec28a31b52,metal,atomic,False,bop,active,"['Al', 'Cu', 'H']","['Al', 'Cu', 'H']","[{'filename': 'AlCuH_Dec3.t', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Zhou-X-W-Ward-D-K-Foster-M-E--Al-Cu-H/1/AlCuH_Dec3.t'}]","Potential 2018--Zhou-X-W--Al-Cu-H--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Zhou-X-W-Ward-D-K-Foster-M-E--Al-Cu-H/2018--Zhou-X-W--Al-Cu-H--LAMMPS--ipr1.html
",['10.1039/c8nj00513c']
2018--Zhou-X-W--Fe-Ni-Cr--LAMMPS--ipr1,2018--Zhou-X-W--Fe-Ni-Cr--LAMMPS--ipr1,8535559d-9943-4487-ae89-966ac759240e,2018--Zhou-X-W-Foster-M-E-Sills-R-B--Fe-Ni-Cr,7d63cde1-4ef1-499b-84bf-cfbd63a8acec,metal,atomic,False,eam/alloy,active,"['Fe', 'Ni', 'Cr']","['Fe', 'Ni', 'Cr']","[{'filename': 'FeNiCr.t', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Zhou-X-W-Foster-M-E-Sills-R-B--Fe-Ni-Cr/1/FeNiCr.t'}]","Potential 2018--Zhou-X-W--Fe-Ni-Cr--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Zhou-X-W-Foster-M-E-Sills-R-B--Fe-Ni-Cr/2018--Zhou-X-W--Fe-Ni-Cr--LAMMPS--ipr1.html
",['10.1002/jcc.25573']
2018--Zhou-X-W--Fe-Ni-Cr--LAMMPS--ipr2,2018--Zhou-X-W--Fe-Ni-Cr--LAMMPS--ipr2,3ce61fa3-46f5-4fe7-9d0b-d50812ea814e,2018--Zhou-X-W-Foster-M-E-Sills-R-B--Fe-Ni-Cr,7d63cde1-4ef1-499b-84bf-cfbd63a8acec,metal,atomic,False,eam/fs,active,"['Fe', 'Ni', 'Cr']","['Fe', 'Ni', 'Cr']","[{'filename': 'FeNiCr_fs.t', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Zhou-X-W-Foster-M-E-Sills-R-B--Fe-Ni-Cr/2/FeNiCr_fs.t'}]","Potential 2018--Zhou-X-W--Fe-Ni-Cr--LAMMPS--ipr2 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Zhou-X-W-Foster-M-E-Sills-R-B--Fe-Ni-Cr/2018--Zhou-X-W--Fe-Ni-Cr--LAMMPS--ipr2.html
",['10.1002/jcc.25573']
2019--Aslam-I--Fe-Mn-Si-C--LAMMPS--ipr1,2019--Aslam-I--Fe-Mn-Si-C--LAMMPS--ipr1,7e0ed24c-5ad9-4a3a-a5c9-19f6be618bb1,2019--Aslam-I-Baskes-M-I-Dickel-D-E-et-al--Fe-Mn-Si-C,2f94611f-e4a3-4cf5-a2f1-fa15673a5ad7,metal,atomic,False,meam,active,"['Fe', 'Mn', 'Si', 'C']","['Fe', 'Mn', 'Si', 'C']","[{'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2019--Aslam-I-Baskes-M-I-Dickel-D-E-et-al--Fe-Mn-Si-C/1/library.meam'}, {'filename': 'parameter.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2019--Aslam-I-Baskes-M-I-Dickel-D-E-et-al--Fe-Mn-Si-C/1/parameter.meam'}]","Potential 2019--Aslam-I--Fe-Mn-Si-C--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2019--Aslam-I-Baskes-M-I-Dickel-D-E-et-al--Fe-Mn-Si-C/2019--Aslam-I--Fe-Mn-Si-C--LAMMPS--ipr1.html
",['10.1016/j.mtla.2019.100473']
2019--Byggmastar-J--Fe-O--LAMMPS--ipr1,2019--Byggmastar-J--Fe-O--LAMMPS--ipr1,957b3de5-bc9d-413f-a117-4a5f929431e8,2019--Byggmastar-J-Nagel-M-Albe-K-et-al--Fe-O,521acab0-00b4-4534-884b-218db3cb92ff,metal,atomic,False,tersoff/zbl,active,"['Fe', 'O']","['Fe', 'O']","[{'filename': 'Fe-O.tersoff.zbl', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2019--Byggmastar-J-Nagel-M-Albe-K-et-al--Fe-O/1/Fe-O.tersoff.zbl'}]","Potential 2019--Byggmastar-J--Fe-O--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2019--Byggmastar-J-Nagel-M-Albe-K-et-al--Fe-O/2019--Byggmastar-J--Fe-O--LAMMPS--ipr1.html
",['10.1088/1361-648x/ab0931']
2019--Chen-Y--W-Ta--LAMMPS--ipr1,2019--Chen-Y--W-Ta--LAMMPS--ipr1,57b83115-a25b-4f20-b99c-97f4d98ba951,2019--Chen-Y-Fang-J-Liu-L-et-al--W-Ta,04391ce1-60cb-4f77-a20b-33c133e2f594,metal,atomic,False,eam/fs,active,"['W', 'Ta']","['W', 'Ta']","[{'filename': 'WTa.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2019--Chen-Y-Fang-J-Liu-L-et-al--W-Ta/1/WTa.eam.fs'}]","Potential 2019--Chen-Y--W-Ta--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2019--Chen-Y-Fang-J-Liu-L-et-al--W-Ta/2019--Chen-Y--W-Ta--LAMMPS--ipr1.html
",['10.1016/j.commatsci.2019.03.021']
